VENDOR,CLUSTER_AREA,SITE_NAME,SITE_DESCRIPTION,CELLNAME,LATITUDE,LONGITUDE,AZIMUTH,TECH,CARRIER,ACTSTATUS,FWA_SITE,GOLDEN_SITE
VEND-1,CLUST-1,SITE_968,Ashby Avenue,SITE_968_CELL-A,-36.869435,174.859493,30,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_968,Ashby Avenue,SITE_968_CELL-B,-36.869435,174.859493,150,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_968,Ashby Avenue,SITE_968_CELL-C,-36.869435,174.859493,270,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_968,Ashby Avenue,SITE_968_CELL-A,-36.869435,174.859493,30,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_968,Ashby Avenue,SITE_968_CELL-B,-36.869435,174.859493,150,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_968,Ashby Avenue,SITE_968_CELL-C,-36.869435,174.859493,270,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-26,SITE_970,Ngongotaha Town,SITE_970_CELL-A,-38.093272,176.206504,5,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_971,New North Road,SITE_971_CELL-A,-36.869125,174.752499,20,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_971,New North Road,SITE_971_CELL-B,-36.869125,174.752499,140,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-26,SITE_970,Ngongotaha Town,SITE_970_CELL-B,-38.093272,176.206504,115,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_971,New North Road,SITE_971_CELL-C,-36.869125,174.752499,260,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_971,New North Road,SITE_971_CELL-A,-36.869125,174.752499,20,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_971,New North Road,SITE_971_CELL-B,-36.869125,174.752499,140,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_971,New North Road,SITE_971_CELL-C,-36.869125,174.752499,260,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-26,SITE_921,Murupara,SITE_921_CELL-A,-38.49818,176.696412,25,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-26,SITE_921,Murupara,SITE_921_CELL-A,-38.49818,176.696412,25,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-26,SITE_921,Murupara,SITE_921_CELL-A,-38.49818,176.696412,25,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-26,SITE_922,Murupara Town,SITE_922_CELL-A,-38.458045,176.704395,1,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-27,SITE_972,NORFOLK CELL SITE,SITE_972_CELL-A,-39.206154,174.230935,30,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-26,SITE_922,Murupara Town,SITE_922_CELL-A,-38.458045,176.704395,1,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-26,SITE_922,Murupara Town,SITE_922_CELL-B,-38.458045,176.704395,240,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-27,SITE_972,NORFOLK CELL SITE,SITE_972_CELL-B,-39.206154,174.230935,150,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-26,SITE_922,Murupara Town,SITE_922_CELL-C,-38.458045,176.704395,120,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-26,SITE_922,Murupara Town,SITE_922_CELL-B,-38.458045,176.704395,240,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-27,SITE_972,NORFOLK CELL SITE,SITE_972_CELL-C,-39.206154,174.230935,270,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-26,SITE_922,Murupara Town,SITE_922_CELL-C,-38.458045,176.704395,120,FDD,L1800,ACTIVE,NO,NO
VEND-4,CLUST-33,SITE_923,Musick Point,SITE_923_CELL-A,-36.847048,174.901702,90,FDD,L700,ACTIVE,NO,NO
VEND-4,CLUST-33,SITE_923,Musick Point,SITE_923_CELL-B,-36.847048,174.901702,350,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-27,SITE_973,Normanby,SITE_973_CELL-A,-39.535734,174.273184,80,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-3,CLUST-27,SITE_973,Normanby,SITE_973_CELL-A,-39.535734,174.273184,80,TDD,L2300 - R,ACTIVE,NO,NO
VEND-4,CLUST-33,SITE_923,Musick Point,SITE_923_CELL-A,-36.847048,174.901702,90,FDD,L1800,ACTIVE,NO,NO
VEND-4,CLUST-33,SITE_923,Musick Point,SITE_923_CELL-A,-36.847048,174.901702,90,FDD,L2600,ACTIVE,NO,NO
VEND-4,CLUST-33,SITE_923,Musick Point,SITE_923_CELL-B,-36.847048,174.901702,350,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-27,SITE_973,Normanby,SITE_973_CELL-B,-39.535734,174.273184,200,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-3,CLUST-27,SITE_973,Normanby,SITE_973_CELL-B,-39.535734,174.273184,200,TDD,L2300 - R,ACTIVE,NO,NO
VEND-4,CLUST-33,SITE_923,Musick Point,SITE_923_CELL-B,-36.847048,174.901702,350,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-15,SITE_924,Musselburgh,SITE_924_CELL-A,-45.894579,170.506636,80,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-15,SITE_924,Musselburgh,SITE_924_CELL-A,-45.894579,170.506636,80,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-27,SITE_973,Normanby,SITE_973_CELL-C,-39.535734,174.273184,320,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-3,CLUST-27,SITE_973,Normanby,SITE_973_CELL-C,-39.535734,174.273184,320,TDD,L2300 - R,ACTIVE,NO,NO
VEND-2,CLUST-15,SITE_924,Musselburgh,SITE_924_CELL-B,-45.894579,170.506636,190,FDD,L2600,ACTIVE,NO,NO
VEND-2,CLUST-15,SITE_924,Musselburgh,SITE_924_CELL-C,-45.894579,170.506636,310,FDD,L2600,ACTIVE,NO,NO
VEND-2,CLUST-15,SITE_924,Musselburgh,SITE_924_CELL-B,-45.894579,170.506636,190,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-15,SITE_924,Musselburgh,SITE_924_CELL-A,-45.894579,170.506636,80,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-15,SITE_924,Musselburgh,SITE_924_CELL-B,-45.894579,170.506636,190,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-15,SITE_924,Musselburgh,SITE_924_CELL-C,-45.894579,170.506636,310,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-15,SITE_924,Musselburgh,SITE_924_CELL-C,-45.894579,170.506636,310,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-7,SITE_925,Mystery Creek,SITE_925_CELL-A,-37.873632,175.3505,20,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-7,SITE_925,Mystery Creek,SITE_925_CELL-A,-37.873632,175.3505,20,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-7,SITE_925,Mystery Creek,SITE_925_CELL-B,-37.873632,175.3505,180,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-7,SITE_925,Mystery Creek,SITE_925_CELL-C,-37.873632,175.3505,280,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-7,SITE_925,Mystery Creek,SITE_925_CELL-A,-37.873632,175.3505,20,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-7,SITE_925,Mystery Creek,SITE_925_CELL-B,-37.873632,175.3505,180,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-7,SITE_925,Mystery Creek,SITE_925_CELL-C,-37.873632,175.3505,280,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-7,SITE_925,Mystery Creek,SITE_925_CELL-B,-37.873632,175.3505,180,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-7,SITE_925,Mystery Creek,SITE_925_CELL-C,-37.873632,175.3505,280,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-12,SITE_974,Naenae Industrial,SITE_974_CELL-A,-41.201808,174.946603,20,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-12,SITE_974,Naenae Industrial,SITE_974_CELL-B,-41.201808,174.946603,140,FDD,L1800,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_975,North Burwood,SITE_975_CELL-A,-43.481436,172.705041,90,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-12,SITE_974,Naenae Industrial,SITE_974_CELL-A,-41.201808,174.946603,20,FDD,L700,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_975,North Burwood,SITE_975_CELL-A,-43.481436,172.705041,90,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_975,North Burwood,SITE_975_CELL-A,-43.481436,172.705041,90,TDD,L2300 - R,ACTIVE,NO,NO
VEND-2,CLUST-12,SITE_974,Naenae Industrial,SITE_974_CELL-B,-41.201808,174.946603,140,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-12,SITE_974,Naenae Industrial,SITE_974_CELL-C,-41.201808,174.946603,255,FDD,L700,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_975,North Burwood,SITE_975_CELL-B,-43.481436,172.705041,210,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-12,SITE_974,Naenae Industrial,SITE_974_CELL-C,-41.201808,174.946603,255,FDD,L1800,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_975,North Burwood,SITE_975_CELL-B,-43.481436,172.705041,210,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_975,North Burwood,SITE_975_CELL-B,-43.481436,172.705041,210,TDD,L2300 - R,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_926,Napier City Relocation,SITE_926_CELL-A,-39.490309,176.917074,10,FDD,L700,INACTIVE,NO,NO
VEND-1,CLUST-5,SITE_926,Napier City Relocation,SITE_926_CELL-B,-39.490309,176.917074,140,FDD,L700,INACTIVE,NO,NO
VEND-4,CLUST-34,SITE_975,North Burwood,SITE_975_CELL-C,-43.481436,172.705041,210,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_926,Napier City Relocation,SITE_926_CELL-C,-39.490309,176.917074,255,FDD,L700,INACTIVE,NO,NO
VEND-4,CLUST-34,SITE_975,North Burwood,SITE_975_CELL-C,-43.481436,172.705041,330,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_975,North Burwood,SITE_975_CELL-C,-43.481436,172.705041,330,TDD,L2300 - R,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_926,Napier City Relocation,SITE_926_CELL-A,-39.490309,176.917074,10,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_926,Napier City Relocation,SITE_926_CELL-B,-39.490309,176.917074,140,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-15,SITE_976,North East Valley,SITE_976_CELL-A,-45.856186,170.50849,60,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-5,SITE_926,Napier City Relocation,SITE_926_CELL-C,-39.490309,176.917074,255,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-15,SITE_976,North East Valley,SITE_976_CELL-A,-45.856186,170.50849,60,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-2,CLUST-15,SITE_976,North East Valley,SITE_976_CELL-A,-45.856186,170.50849,60,TDD,L2300 - R,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_977,Naseby,SITE_977_CELL-A,-45.038451,170.146779,115,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_977,Naseby,SITE_977_CELL-B,-45.038451,170.146779,235,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-15,SITE_976,North East Valley,SITE_976_CELL-B,-45.856186,170.50849,320,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-11,SITE_977,Naseby,SITE_977_CELL-C,-45.038451,170.146779,355,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_927,Nelson Airport,SITE_927_CELL-A,-41.302185,173.22739,80,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_927,Nelson Airport,SITE_927_CELL-A,-41.302185,173.22739,80,FDD,L2600,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_978,North New Brighton,SITE_978_CELL-A,-43.497693,172.716585,90,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_927,Nelson Airport,SITE_927_CELL-B,-41.302185,173.22739,200,FDD,L2600,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_978,North New Brighton,SITE_978_CELL-A,-43.497693,172.716585,90,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_978,North New Brighton,SITE_978_CELL-A,-43.497693,172.716585,90,TDD,L2300 - R,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_927,Nelson Airport,SITE_927_CELL-C,-41.302185,173.22739,320,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_927,Nelson Airport,SITE_927_CELL-B,-41.302185,173.22739,200,FDD,L1800,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_978,North New Brighton,SITE_978_CELL-B,-43.497693,172.716585,210,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_927,Nelson Airport,SITE_927_CELL-A,-41.302185,173.22739,80,FDD,L700,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_978,North New Brighton,SITE_978_CELL-B,-43.497693,172.716585,210,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_978,North New Brighton,SITE_978_CELL-B,-43.497693,172.716585,210,TDD,L2300 - R,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_927,Nelson Airport,SITE_927_CELL-B,-41.302185,173.22739,200,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_927,Nelson Airport,SITE_927_CELL-C,-41.302185,173.22739,320,FDD,L700,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_978,North New Brighton,SITE_978_CELL-C,-43.497693,172.716585,330,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_927,Nelson Airport,SITE_927_CELL-C,-41.302185,173.22739,320,FDD,L1800,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_978,North New Brighton,SITE_978_CELL-C,-43.497693,172.716585,330,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_978,North New Brighton,SITE_978_CELL-C,-43.497693,172.716585,330,TDD,L2300 - R,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_930,Nelson City,SITE_930_CELL-A,-41.271087,173.283238,90,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_930,Nelson City,SITE_930_CELL-A,-41.271087,173.283238,90,FDD,L2600,ACTIVE,NO,NO
VEND-2,CLUST-17,SITE_979,North Range Road,SITE_979_CELL-A,-40.331944,175.791051,110,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_930,Nelson City,SITE_930_CELL-B,-41.271087,173.283238,210,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_930,Nelson City,SITE_930_CELL-C,-41.271087,173.283238,330,FDD,L2600,ACTIVE,NO,NO
VEND-2,CLUST-17,SITE_979,North Range Road,SITE_979_CELL-B,-40.331944,175.791051,110,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_930,Nelson City,SITE_930_CELL-B,-41.271087,173.283238,210,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_930,Nelson City,SITE_930_CELL-A,-41.271087,173.283238,90,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-17,SITE_979,North Range Road,SITE_979_CELL-C,-40.331944,175.791051,355,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_930,Nelson City,SITE_930_CELL-B,-41.271087,173.283238,210,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_930,Nelson City,SITE_930_CELL-C,-41.271087,173.283238,330,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_930,Nelson City,SITE_930_CELL-C,-41.271087,173.283238,330,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_932,Nelson East,SITE_932_CELL-A,-41.274782,173.289293,70,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_932,Nelson East,SITE_932_CELL-A,-41.274782,173.289293,70,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_932,Nelson East,SITE_932_CELL-B,-41.274782,173.289293,180,FDD,L2600,ACTIVE,NO,NO
VEND-4,CLUST-40,SITE_980,North West Whitianga,SITE_980_CELL-A,-36.835081,175.675009,110,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_932,Nelson East,SITE_932_CELL-C,-41.274782,173.289293,300,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_932,Nelson East,SITE_932_CELL-B,-41.274782,173.289293,180,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_932,Nelson East,SITE_932_CELL-A,-41.274782,173.289293,70,FDD,L700,ACTIVE,NO,NO
VEND-4,CLUST-40,SITE_980,North West Whitianga,SITE_980_CELL-B,-36.835081,175.675009,230,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_932,Nelson East,SITE_932_CELL-B,-41.274782,173.289293,180,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_932,Nelson East,SITE_932_CELL-C,-41.274782,173.289293,300,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_932,Nelson East,SITE_932_CELL-C,-41.274782,173.289293,300,FDD,L1800,ACTIVE,NO,NO
VEND-4,CLUST-40,SITE_980,North West Whitianga,SITE_980_CELL-C,-36.835081,175.675009,350,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_981,Nelson Port,SITE_981_CELL-A,-41.262293,173.270312,50,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_971,New North Road,SITE_971_CELL-A,-36.869125,174.752499,20,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_981,Nelson Port,SITE_981_CELL-B,-41.262293,173.270312,220,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_981,Nelson Port,SITE_981_CELL-A,-41.262293,173.270312,50,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_981,Nelson Port,SITE_981_CELL-B,-41.262293,173.270312,220,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_971,New North Road,SITE_971_CELL-A,-36.869125,174.752499,20,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_933,Nelson South,SITE_933_CELL-A,-41.299959,173.262811,20,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_933,Nelson South,SITE_933_CELL-A,-41.299959,173.262811,20,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_933,Nelson South,SITE_933_CELL-C,-41.299959,173.262811,260,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_971,New North Road,SITE_971_CELL-B,-36.869125,174.752499,140,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_933,Nelson South,SITE_933_CELL-B,-41.299959,173.262811,140,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_933,Nelson South,SITE_933_CELL-A,-41.299959,173.262811,20,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_933,Nelson South,SITE_933_CELL-B,-41.299959,173.262811,140,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_933,Nelson South,SITE_933_CELL-C,-41.299959,173.262811,260,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-21,SITE_933,Nelson South,SITE_933_CELL-C,-41.299959,173.262811,260,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-30,SITE_936,New Brighton,SITE_936_CELL-A,-43.508429,172.726712,60,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-30,SITE_936,New Brighton,SITE_936_CELL-A,-43.508429,172.726712,60,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-30,SITE_936,New Brighton,SITE_936_CELL-B,-43.508429,172.726712,180,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-30,SITE_936,New Brighton,SITE_936_CELL-C,-43.508429,172.726712,300,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-30,SITE_936,New Brighton,SITE_936_CELL-B,-43.508429,172.726712,180,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-30,SITE_936,New Brighton,SITE_936_CELL-A,-43.508429,172.726712,60,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-30,SITE_936,New Brighton,SITE_936_CELL-B,-43.508429,172.726712,180,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-30,SITE_936,New Brighton,SITE_936_CELL-C,-43.508429,172.726712,300,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-30,SITE_936,New Brighton,SITE_936_CELL-C,-43.508429,172.726712,300,FDD,L1800,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_939,New Brighton Locksley,SITE_939_CELL-A,-43.504309,172.682055,90,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-26,SITE_982,Nukuhau,SITE_982_CELL-A,-38.680539,176.054065,40,FDD,L2100,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_939,New Brighton Locksley,SITE_939_CELL-A,-43.504309,172.682055,90,FDD,L2600,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_939,New Brighton Locksley,SITE_939_CELL-B,-43.504309,172.682055,210,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-26,SITE_982,Nukuhau,SITE_982_CELL-B,-38.680539,176.054065,160,FDD,L2100,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_939,New Brighton Locksley,SITE_939_CELL-C,-43.504309,172.682055,330,FDD,L2600,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_939,New Brighton Locksley,SITE_939_CELL-B,-43.504309,172.682055,210,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-26,SITE_982,Nukuhau,SITE_982_CELL-C,-38.680539,176.054065,280,FDD,L2100,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_939,New Brighton Locksley,SITE_939_CELL-A,-43.504309,172.682055,90,FDD,L700,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_939,New Brighton Locksley,SITE_939_CELL-B,-43.504309,172.682055,210,FDD,L700,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_939,New Brighton Locksley,SITE_939_CELL-C,-43.504309,172.682055,330,FDD,L700,ACTIVE,NO,NO
VEND-4,CLUST-34,SITE_939,New Brighton Locksley,SITE_939_CELL-C,-43.504309,172.682055,330,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_971,New North Road,SITE_971_CELL-C,-36.869125,174.752499,260,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_971,New North Road,SITE_971_CELL-B,-36.869125,174.752499,140,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_971,New North Road,SITE_971_CELL-C,-36.869125,174.752499,260,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_983,Bond St Bridge,SITE_983_CELL-A,-36.868976,174.746169,50,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_983,Bond St Bridge,SITE_983_CELL-B,-36.868976,174.746169,270,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_983,Bond St Bridge,SITE_983_CELL-A,-36.868976,174.746169,50,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_983,Bond St Bridge,SITE_983_CELL-B,-36.868976,174.746169,270,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_983,Bond St Bridge,SITE_983_CELL-A,-36.868976,174.746169,50,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_983,Bond St Bridge,SITE_983_CELL-B,-36.868976,174.746169,270,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_983,Bond St Bridge,SITE_983_CELL-A,-36.868976,174.746169,50,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_983,Bond St Bridge,SITE_983_CELL-B,-36.868976,174.746169,270,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_984,Meadowbank Village,SITE_984_CELL-A,-36.868915,174.820856,100,FDD,L2100,INACTIVE,NO,NO
VEND-1,CLUST-1,SITE_984,Meadowbank Village,SITE_984_CELL-B,-36.868915,174.820856,200,FDD,L2100,INACTIVE,NO,NO
VEND-1,CLUST-1,SITE_984,Meadowbank Village,SITE_984_CELL-C,-36.868915,174.820856,359,FDD,L2100,INACTIVE,NO,NO
VEND-1,CLUST-1,SITE_984,Meadowbank Village,SITE_984_CELL-A,-36.868915,174.820856,100,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_984,Meadowbank Village,SITE_984_CELL-B,-36.868915,174.820856,200,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_984,Meadowbank Village,SITE_984_CELL-C,-36.868915,174.820856,359,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_985,St Heliers,SITE_985_CELL-A,-36.868454,174.845254,60,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_985,St Heliers,SITE_985_CELL-A,-36.868454,174.845254,60,TDD,L2300 - R,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_985,St Heliers,SITE_985_CELL-B,-36.868454,174.845254,240,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_985,St Heliers,SITE_985_CELL-B,-36.868454,174.845254,240,TDD,L2300 - R,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_985,St Heliers,SITE_985_CELL-C,-36.868454,174.845254,330,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_985,St Heliers,SITE_985_CELL-C,-36.868454,174.845254,330,TDD,L2300 - R,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_985,St Heliers,SITE_985_CELL-A,-36.868454,174.845254,60,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_985,St Heliers,SITE_985_CELL-B,-36.868454,174.845254,240,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_985,St Heliers,SITE_985_CELL-C,-36.868454,174.845254,330,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_985,St Heliers,SITE_985_CELL-A,-36.868454,174.845254,60,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_985,St Heliers,SITE_985_CELL-B,-36.868454,174.845254,240,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_985,St Heliers,SITE_985_CELL-A,-36.868454,174.845254,60,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_985,St Heliers,SITE_985_CELL-B,-36.868454,174.845254,240,FDD,L2600,ACTIVE,NO,NO
