VENDOR,CLUSTER_AREA,SITE_NAME,SITE_DESCRIPTION,CELLNAME,LATITUDE,LONGITUDE,AZIMUTH,TECH,CARRIER,ACTSTATUS,FWA_SITE,GOLDEN_SITE
NOKIA,Manawatu 2,SITE_1668,Wanganui,CWANJ3_R,-39.932267,175.04661,345,TDD,L2300 - R,ACTIVE,NO,NO
NOKIA,Bay of Plenty/Tauranga,SITE_1607,Waimana,MWANJ2_L,-38.135592,177.102397,170,FDD,L1800,ACTIVE,NO,NO
NOKIA,Bay of Plenty/Tauranga,SITE_1607,Waimana,MWANJ3_L,-38.135592,177.102397,270,FDD,L1800,ACTIVE,NO,NO
NOKIA,East Coast 1,SITE_1670,Waimarama Beach,CWMMJ1_J,-39.811389,176.983255,120,FDD,L700,ACTIVE,NO,NO
NOKIA,Manawatu 2,SITE_1671,Wanganui East,CWAEJ1_Q,-39.918139,175.05916,90,TDD,L2300 - Q,ACTIVE,NO,NO
NOKIA,Manawatu 2,SITE_1671,Wanganui East,CWAEJ1_R,-39.918139,175.05916,90,TDD,L2300 - R,ACTIVE,NO,NO
NOKIA,East Coast 1,SITE_1670,Waimarama Beach,CWMMJ1_L,-39.811389,176.983255,120,FDD,L1800,ACTIVE,NO,NO
NOKIA,Rotorua/Taupo,SITE_1608,Waimarino,MWMOJ1_L,-39.182441,175.381929,40,FDD,L1800,ACTIVE,NO,NO
NOKIA,Rotorua/Taupo,SITE_1608,Waimarino,MWMOJ1_J,-39.182441,175.381929,40,FDD,L700,ACTIVE,NO,NO
NOKIA,Manawatu 2,SITE_1671,Wanganui East,CWAEJ2_Q,-39.918139,175.05916,210,TDD,L2300 - Q,ACTIVE,NO,NO
NOKIA,Manawatu 2,SITE_1671,Wanganui East,CWAEJ2_R,-39.918139,175.05916,210,TDD,L2300 - R,ACTIVE,NO,NO
NOKIA,Rotorua/Taupo,SITE_1608,Waimarino,MWMOJ2_J,-39.182441,175.381929,150,FDD,L700,ACTIVE,NO,NO
NOKIA,Rotorua/Taupo,SITE_1608,Waimarino,MWMOJ3_J,-39.182441,175.381929,250,FDD,L700,ACTIVE,NO,NO
NOKIA,Rotorua/Taupo,SITE_1608,Waimarino,MWMOJ2_L,-39.182441,175.381929,150,FDD,L1800,ACTIVE,NO,NO
NOKIA,Manawatu 2,SITE_1671,Wanganui East,CWAEJ3_Q,-39.918139,175.05916,330,TDD,L2300 - Q,ACTIVE,NO,NO
NOKIA,Manawatu 2,SITE_1671,Wanganui East,CWAEJ3_R,-39.918139,175.05916,330,TDD,L2300 - R,ACTIVE,NO,NO
NOKIA,Manawatu 2,SITE_1672,Wanganui West,CWWTJ1_M,-39.897497,175.010056,10,FDD,L2100,ACTIVE,NO,NO
NOKIA,Timaru,SITE_1609,Waimataitai,SWTTJ1_L,-44.383154,171.238118,10,FDD,L1800,ACTIVE,NO,NO
NOKIA,Timaru,SITE_1609,Waimataitai,SWTTJ2_L,-44.383154,171.238118,130,FDD,L1800,ACTIVE,NO,NO
NOKIA,Manawatu 2,SITE_1672,Wanganui West,CWWTJ2_M,-39.897497,175.010056,130,FDD,L2100,ACTIVE,NO,NO
NOKIA,Timaru,SITE_1609,Waimataitai,SWTTJ1_J,-44.383154,171.238118,10,FDD,L700,ACTIVE,NO,NO
NOKIA,Timaru,SITE_1609,Waimataitai,SWTTJ2_J,-44.383154,171.238118,130,FDD,L700,ACTIVE,NO,NO
NOKIA,Timaru,SITE_1609,Waimataitai,SWTTJ3_J,-44.383154,171.238118,250,FDD,L700,ACTIVE,NO,NO
NOKIA,Manawatu 2,SITE_1672,Wanganui West,CWWTJ3_M,-39.897497,175.010056,260,FDD,L2100,ACTIVE,NO,NO
NOKIA,Timaru,SITE_1609,Waimataitai,SWTTJ3_N,-44.383154,171.238118,250,FDD,L2600,ACTIVE,NO,NO
NOKIA,Timaru,SITE_1609,Waimataitai,SWTTJ3_L,-44.383154,171.238118,250,FDD,L1800,ACTIVE,NO,NO
CLUST-1,West Coast and North Otago 1,SITE_1673,Waimate,SWMTA1_J,-44.768961,171.021769,60,FDD,L700,ACTIVE,NO,NO
CLUST-1,West Coast and North Otago 1,SITE_1673,Waimate,SWMTA2_J,-44.768961,171.021769,120,FDD,L700,ACTIVE,NO,NO
CLUST-1,West Coast and North Otago 1,SITE_1673,Waimate,SWMTA3_J,-44.768961,171.021769,210,FDD,L700,ACTIVE,NO,NO
CLUST-1,West Coast and North Otago 1,SITE_1673,Waimate,SWMTA4_J,-44.768961,171.021769,320,FDD,L700,ACTIVE,NO,NO
NOKIA,Northland,SITE_1674,Warkworth,NWRKJ1_M,-36.401252,174.65279,90,FDD,L2100,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 1,SITE_1610,Waimate Exchange,SWEXJ1_L,-44.73363,171.048098,50,FDD,L1800,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 1,SITE_1610,Waimate Exchange,SWEXJ2_L,-44.73363,171.048098,170,FDD,L1800,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 1,SITE_1610,Waimate Exchange,SWEXJ1_J,-44.73363,171.048098,50,FDD,L700,ACTIVE,NO,NO
NOKIA,Northland,SITE_1674,Warkworth,NWRKJ2_M,-36.401252,174.65279,200,FDD,L2100,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 1,SITE_1610,Waimate Exchange,SWEXJ2_J,-44.73363,171.048098,170,FDD,L700,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 1,SITE_1610,Waimate Exchange,SWEXJ3_J,-44.73363,171.048098,290,FDD,L700,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 1,SITE_1610,Waimate Exchange,SWEXJ1_N,-44.73363,171.048098,50,FDD,L2600,ACTIVE,NO,NO
NOKIA,Northland,SITE_1674,Warkworth,NWRKJ3_M,-36.401252,174.65279,340,FDD,L2100,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 1,SITE_1610,Waimate Exchange,SWEXJ2_N,-44.73363,171.048098,170,FDD,L2600,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 1,SITE_1610,Waimate Exchange,SWEXJ3_N,-44.73363,171.048098,290,FDD,L2600,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 1,SITE_1610,Waimate Exchange,SWEXJ3_L,-44.73363,171.048098,290,FDD,L1800,ACTIVE,NO,NO
RCG,Northland,SITE_1611,Waimate North,RNLWAN111,-35.306973,173.878329,15,FDD,L1800,ACTIVE,NO,NO
RCG,Northland,SITE_1611,Waimate North,RNLWAN011,-35.306973,173.878329,15,FDD,L700,ACTIVE,NO,NO
RCG,Northland,SITE_1611,Waimate North,RNLWAN012,-35.306973,173.878329,120,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1660,Mairangi Bay,AMGBF2_L,-36.738051,174.753471,210,FDD,L1800,ACTIVE,NO,NO
CLUST-1,WN Lower Hutt,SITE_1675,Waterloo,WATOA1_Q,-41.213388,174.921443,40,TDD,L2300 - Q,ACTIVE,NO,NO
CLUST-1,WN Lower Hutt,SITE_1675,Waterloo,WATOA1_R,-41.213388,174.921443,40,TDD,L2300 - R,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1660,Mairangi Bay,AMGBF3_L,-36.738051,174.753471,330,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1676,Sunrise Avenue,AECSF1_J,-36.736534,174.737061,65,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1676,Sunrise Avenue,AECSF2_J,-36.736534,174.737061,185,FDD,L700,ACTIVE,NO,NO
CLUST-1,WN Lower Hutt,SITE_1675,Waterloo,WATOA2_Q,-41.213388,174.921443,150,TDD,L2300 - Q,ACTIVE,NO,NO
CLUST-1,WN Lower Hutt,SITE_1675,Waterloo,WATOA2_R,-41.213388,174.921443,150,TDD,L2300 - R,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1676,Sunrise Avenue,AECSF3_J,-36.736534,174.737061,305,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1676,Sunrise Avenue,AECSF1_L,-36.736534,174.737061,65,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1676,Sunrise Avenue,AECSF2_L,-36.736534,174.737061,185,FDD,L1800,ACTIVE,NO,NO
CLUST-1,WN Lower Hutt,SITE_1675,Waterloo,WATOA3_Q,-41.213388,174.921443,270,TDD,L2300 - Q,ACTIVE,NO,NO
CLUST-1,WN Lower Hutt,SITE_1675,Waterloo,WATOA3_R,-41.213388,174.921443,270,TDD,L2300 - R,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1676,Sunrise Avenue,AECSF3_L,-36.736534,174.737061,305,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1677,Rosedale Road,ARDEF1_J,-36.735216,174.727207,110,FDD,L700,ACTIVE,NO,NO
RCG,Waikato,SITE_1678,Waingaro,RWKWGA011,-37.700334,174.99975,10,FDD,L700,ACTIVE,NO,NO
RCG,Waikato,SITE_1678,Waingaro,RWKWGA012,-37.700334,174.99975,200,FDD,L700,ACTIVE,NO,NO
RCG,Waikato,SITE_1678,Waingaro,RWKWGA013,-37.700334,174.99975,300,FDD,L700,ACTIVE,NO,NO
SAMSUNG,CH East,SITE_1616,Wainoni,SWNIF1_L,-43.515127,172.691818,100,FDD,L1800,ACTIVE,NO,NO
SAMSUNG,CH East,SITE_1616,Wainoni,SWNIF2_L,-43.515127,172.691818,210,FDD,L1800,ACTIVE,NO,NO
SAMSUNG,CH East,SITE_1616,Wainoni,SWNIF1_J,-43.515127,172.691818,100,FDD,L700,ACTIVE,NO,NO
SAMSUNG,CH East,SITE_1616,Wainoni,SWNIF2_J,-43.515127,172.691818,210,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1677,Rosedale Road,ARDEF2_J,-36.735216,174.727207,210,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1677,Rosedale Road,ARDEF3_J,-36.735216,174.727207,340,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1677,Rosedale Road,ARDEF1_L,-36.735216,174.727207,110,FDD,L1800,ACTIVE,NO,NO
SAMSUNG,CH East,SITE_1616,Wainoni,SWNIF3_J,-43.515127,172.691818,330,FDD,L700,ACTIVE,NO,NO
SAMSUNG,CH East,SITE_1616,Wainoni,SWNIF1_N,-43.515127,172.691818,100,FDD,L2600,ACTIVE,NO,NO
SAMSUNG,CH East,SITE_1616,Wainoni,SWNIF2_N,-43.515127,172.691818,210,FDD,L2600,ACTIVE,NO,NO
SAMSUNG,CH East,SITE_1616,Wainoni,SWNIF3_N,-43.515127,172.691818,330,FDD,L2600,ACTIVE,NO,NO
SAMSUNG,CH East,SITE_1616,Wainoni,SWNIF3_L,-43.515127,172.691818,330,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1677,Rosedale Road,ARDEF2_L,-36.735216,174.727207,210,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1677,Rosedale Road,ARDEF3_L,-36.735216,174.727207,340,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1679,Albany Stadium,AABSF1_M,-36.727589,174.702103,70,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1679,Albany Stadium,AABSF2_M,-36.727589,174.702103,170,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1679,Albany Stadium,AABSF3_M,-36.727589,174.702103,310,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1679,Albany Stadium,AABSF1_J,-36.727589,174.702103,70,FDD,L700,ACTIVE,NO,NO
NOKIA,East Coast 2,SITE_1617,Wainui,CWNIJ1_J,-38.698441,178.067769,45,FDD,L700,ACTIVE,NO,NO
NOKIA,East Coast 2,SITE_1617,Wainui,CWNIJ2_J,-38.698441,178.067769,165,FDD,L700,ACTIVE,NO,NO
NOKIA,East Coast 2,SITE_1617,Wainui,CWNIJ3_J,-38.698441,178.067769,290,FDD,L700,ACTIVE,NO,NO
NOKIA,East Coast 2,SITE_1617,Wainui,CWNIJ1_L,-38.698441,178.067769,45,FDD,L1800,ACTIVE,NO,NO
NOKIA,East Coast 2,SITE_1617,Wainui,CWNIJ3_L,-38.698441,178.067769,290,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1679,Albany Stadium,AABSF2_J,-36.727589,174.702103,170,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1679,Albany Stadium,AABSF3_J,-36.727589,174.702103,310,FDD,L700,ACTIVE,NO,NO
NOKIA,New Plymouth,SITE_1680,Welbourn,CWBLJ1_M,-39.06843,174.085864,30,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1679,Albany Stadium,AABSF1_N,-36.727589,174.702103,70,FDD,L2600,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1679,Albany Stadium,AABSF2_N,-36.727589,174.702103,170,FDD,L2600,ACTIVE,NO,NO
NOKIA,New Plymouth,SITE_1680,Welbourn,CWBLJ2_M,-39.06843,174.085864,150,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1679,Albany Stadium,AABSF3_N,-36.727589,174.702103,310,FDD,L2600,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1679,Albany Stadium,AABSF1_L,-36.727589,174.702103,70,FDD,L1800,ACTIVE,NO,NO
NOKIA,New Plymouth,SITE_1680,Welbourn,CWBLJ3_M,-39.06843,174.085864,265,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1679,Albany Stadium,AABSF2_L,-36.727589,174.702103,170,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1679,Albany Stadium,AABSF3_L,-36.727589,174.702103,310,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-3,SITE_1681,Murrays Bay,AMBYA1_Q,-36.726235,174.747417,170,TDD,L2300 - Q,ACTIVE,NO,NO
NOKIA,Bay of Plenty/Tauranga,SITE_727,Welcome Bay,MWEBJ1_M,-37.716768,176.179178,30,FDD,L2100,ACTIVE,NO,NO
CLUST-1,WN Lower Hutt,SITE_1618,Wainuiomata,WNUIA1_L,-41.257669,174.955091,200,FDD,L1800,ACTIVE,NO,NO
NOKIA,Bay of Plenty/Tauranga,SITE_727,Welcome Bay,MWEBJ1_Q,-37.716768,176.179178,30,TDD,L2300 - Q,ACTIVE,NO,NO
NOKIA,Bay of Plenty/Tauranga,SITE_727,Welcome Bay,MWEBJ1_R,-37.716768,176.179178,30,TDD,L2300 - R,ACTIVE,NO,NO
CLUST-1,WN Lower Hutt,SITE_1618,Wainuiomata,WNUIA2_L,-41.257669,174.955091,330,FDD,L1800,ACTIVE,NO,NO
CLUST-1,WN Lower Hutt,SITE_1618,Wainuiomata,WNUIA1_J,-41.257669,174.955091,200,FDD,L700,ACTIVE,NO,NO
CLUST-1,WN Lower Hutt,SITE_1618,Wainuiomata,WNUIA2_J,-41.257669,174.955091,330,FDD,L700,ACTIVE,NO,NO
NOKIA,Bay of Plenty/Tauranga,SITE_727,Welcome Bay,MWEBJ2_M,-37.716768,176.179178,150,FDD,L2100,ACTIVE,NO,NO
CLUST-1,WN Lower Hutt,SITE_1618,Wainuiomata,WNUIA1_N,-41.257669,174.955091,200,FDD,L2600,ACTIVE,NO,NO
NOKIA,Bay of Plenty/Tauranga,SITE_727,Welcome Bay,MWEBJ2_Q,-37.716768,176.179178,150,TDD,L2300 - Q,ACTIVE,NO,NO
NOKIA,Bay of Plenty/Tauranga,SITE_727,Welcome Bay,MWEBJ2_R,-37.716768,176.179178,150,TDD,L2300 - R,ACTIVE,NO,NO
CLUST-1,WN Lower Hutt,SITE_1618,Wainuiomata,WNUIA2_N,-41.257669,174.955091,330,FDD,L2600,ACTIVE,NO,NO
NOKIA,Bay of Plenty/Tauranga,SITE_727,Welcome Bay,MWEBJ3_M,-37.716768,176.179178,250,FDD,L2100,ACTIVE,NO,NO
NOKIA,Bay of Plenty/Tauranga,SITE_727,Welcome Bay,MWEBJ3_Q,-37.716768,176.179178,250,TDD,L2300 - Q,ACTIVE,NO,NO
NOKIA,Bay of Plenty/Tauranga,SITE_727,Welcome Bay,MWEBJ3_R,-37.716768,176.179178,250,TDD,L2300 - R,ACTIVE,NO,NO
NOKIA,Waikato,SITE_1682,Waiohotu,MWTUJ1_J,-37.998984,175.927665,30,FDD,L700,ACTIVE,NO,NO
NOKIA,Waikato,SITE_1682,Waiohotu,MWTUJ2_J,-37.998984,175.927665,140,FDD,L700,ACTIVE,NO,NO
NOKIA,Bay of Plenty/Tauranga,SITE_1683,Welcome Bay East,MWBEJ1_M,-37.72326,176.203296,50,FDD,L2100,ACTIVE,NO,NO
NOKIA,Waikato,SITE_1682,Waiohotu,MWTUJ3_J,-37.998984,175.927665,270,FDD,L700,ACTIVE,NO,NO
NOKIA,Waikato,SITE_1682,Waiohotu,MWTUJ2_L,-37.998984,175.927665,140,FDD,L1800,ACTIVE,NO,NO
NOKIA,Waikato,SITE_1682,Waiohotu,MWTUJ3_L,-37.998984,175.927665,270,FDD,L1800,ACTIVE,NO,NO
NOKIA,Bay of Plenty/Tauranga,SITE_1683,Welcome Bay East,MWBEJ2_M,-37.72326,176.203296,190,FDD,L2100,ACTIVE,NO,NO
NOKIA,Bay of Plenty/Tauranga,SITE_1683,Welcome Bay East,MWBEJ3_M,-37.72326,176.203296,250,FDD,L2100,ACTIVE,NO,NO
CLUST-1,Northland,SITE_1621,Waiotama,NWAIA1_L,-35.870184,174.135242,90,FDD,L1800,ACTIVE,NO,NO
CLUST-1,Northland,SITE_1621,Waiotama,NWAIA1_J,-35.870184,174.135242,90,FDD,L700,ACTIVE,NO,NO
CLUST-1,Northland,SITE_1621,Waiotama,NWAIA2_J,-35.870184,174.135242,230,FDD,L700,ACTIVE,NO,NO
CLUST-1,Northland,SITE_1621,Waiotama,NWAIA3_J,-35.870184,174.135242,335,FDD,L700,ACTIVE,NO,NO
SAMSUNG,WN Corridor,SITE_710,Wellington Central,WWEXF1_M,-41.280687,174.778185,130,FDD,L2100,ACTIVE,NO,NO
CLUST-1,Northland,SITE_1621,Waiotama,NWAIA2_L,-35.870184,174.135242,230,FDD,L1800,ACTIVE,NO,NO
SAMSUNG,WN Corridor,SITE_710,Wellington Central,WWEXF1_Q,-41.280687,174.778185,130,TDD,L2300 - Q,ACTIVE,NO,NO
SAMSUNG,WN Corridor,SITE_710,Wellington Central,WWEXF1_R,-41.280687,174.778185,130,TDD,L2300 - R,ACTIVE,NO,NO
CLUST-1,Northland,SITE_1621,Waiotama,NWAIA3_L,-35.870184,174.135242,335,FDD,L1800,ACTIVE,NO,NO
CLUST-1,Central Plateau 1,SITE_1684,Waiouru,CWRUA1_J,-39.499267,175.651123,25,FDD,L700,ACTIVE,NO,NO
CLUST-1,Central Plateau 1,SITE_1684,Waiouru,CWRUA2_J,-39.499267,175.651123,145,FDD,L700,ACTIVE,NO,NO
SAMSUNG,WN Corridor,SITE_710,Wellington Central,WWEXF2_M,-41.280687,174.778185,240,FDD,L2100,ACTIVE,NO,NO
CLUST-1,Central Plateau 1,SITE_1684,Waiouru,CWRUA3_J,-39.499267,175.651123,290,FDD,L700,ACTIVE,NO,NO
SAMSUNG,WN Corridor,SITE_710,Wellington Central,WWEXF2_Q,-41.280687,174.778185,240,TDD,L2300 - Q,ACTIVE,NO,NO
SAMSUNG,WN Corridor,SITE_710,Wellington Central,WWEXF2_R,-41.280687,174.778185,240,TDD,L2300 - R,ACTIVE,NO,NO
CLUST-1,Central Plateau 1,SITE_1684,Waiouru,CWRUA1_L,-39.499267,175.651123,25,FDD,L1800,ACTIVE,NO,NO
CLUST-1,Canterbury North,SITE_1685,Waipara,SWPAA1_L,-42.99856,172.726292,60,FDD,L1800,ACTIVE,NO,NO
CLUST-1,Canterbury North,SITE_1685,Waipara,SWPAA2_L,-42.99856,172.726292,180,FDD,L1800,ACTIVE,NO,NO
SAMSUNG,WN Corridor,SITE_710,Wellington Central,WWEXF3_M,-41.280687,174.778185,359,FDD,L2100,ACTIVE,NO,NO
CLUST-1,Canterbury North,SITE_1685,Waipara,SWPAA1_J,-42.99856,172.726292,60,FDD,L700,ACTIVE,NO,NO
SAMSUNG,WN Corridor,SITE_710,Wellington Central,WWEXF3_Q,-41.280687,174.778185,359,TDD,L2300 - Q,ACTIVE,NO,NO
SAMSUNG,WN Corridor,SITE_710,Wellington Central,WWEXF3_R,-41.280687,174.778185,359,TDD,L2300 - R,ACTIVE,NO,NO
CLUST-1,Canterbury North,SITE_1685,Waipara,SWPAA2_J,-42.99856,172.726292,180,FDD,L700,ACTIVE,NO,NO
CLUST-1,Canterbury North,SITE_1685,Waipara,SWPAA3_J,-42.99856,172.726292,300,FDD,L700,ACTIVE,NO,NO
CLUST-1,Canterbury North,SITE_1685,Waipara,SWPAA3_L,-42.99856,172.726292,300,FDD,L1800,ACTIVE,NO,NO
CLUST-1,WN Corridor,SITE_1686,Wellington Hospital,WHOPA1_Q,-41.309407,174.780609,70,TDD,L2300 - Q,ACTIVE,NO,NO
CLUST-1,WN Corridor,SITE_1686,Wellington Hospital,WHOPA1_R,-41.309407,174.780609,70,TDD,L2300 - R,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1622,Waipawa,CWAPJ1_J,-39.942133,176.590363,20,FDD,L700,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1622,Waipawa,CWAPJ2_J,-39.942133,176.590363,140,FDD,L700,ACTIVE,NO,NO
CLUST-1,WN Corridor,SITE_1686,Wellington Hospital,WHOPA2_Q,-41.309407,174.780609,70,TDD,L2300 - Q,ACTIVE,NO,NO
CLUST-1,WN Corridor,SITE_1686,Wellington Hospital,WHOPA2_R,-41.309407,174.780609,70,TDD,L2300 - R,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1622,Waipawa,CWAPJ3_J,-39.942133,176.590363,260,FDD,L700,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1622,Waipawa,CWAPJ1_L,-39.942133,176.590363,20,FDD,L1800,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1622,Waipawa,CWAPJ2_L,-39.942133,176.590363,140,FDD,L1800,ACTIVE,NO,NO
CLUST-1,WN Corridor,SITE_1686,Wellington Hospital,WHOPA3_Q,-41.309407,174.780609,70,TDD,L2300 - Q,ACTIVE,NO,NO
CLUST-1,WN Corridor,SITE_1686,Wellington Hospital,WHOPA3_R,-41.309407,174.780609,70,TDD,L2300 - R,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1622,Waipawa,CWAPJ3_L,-39.942133,176.590363,260,FDD,L1800,ACTIVE,NO,NO
CLUST-1,WN Corridor,SITE_1687,Wellington Stadium,WSTDA3_M,-41.272107,174.786143,350,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-3,SITE_1681,Murrays Bay,AMBYA1_R,-36.726235,174.747417,170,TDD,L2300 - R,ACTIVE,NO,NO
RCG,Northland,SITE_1688,Waipoua Forest South,RNLWFS011,-35.695187,173.585362,90,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-3,SITE_1681,Murrays Bay,AMBYA1_J,-36.726235,174.747417,170,FDD,L700,ACTIVE,NO,NO
RCG,Northland,SITE_1688,Waipoua Forest South,RNLWFS012,-35.695187,173.585362,210,FDD,L700,ACTIVE,NO,NO
RCG,Northland,SITE_1688,Waipoua Forest South,RNLWFS013,-35.695187,173.585362,330,FDD,L700,ACTIVE,NO,NO
NOKIA,Northland,SITE_1625,Waipu,NWPUJ1_L,-35.99078,174.402826,80,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-3,SITE_1681,Murrays Bay,AMBYA1_L,-36.726235,174.747417,170,FDD,L1800,ACTIVE,NO,NO
NOKIA,Northland,SITE_1625,Waipu,NWPUJ1_J,-35.99078,174.402826,80,FDD,L700,ACTIVE,NO,NO
NOKIA,Northland,SITE_1625,Waipu,NWPUJ2_J,-35.99078,174.402826,180,FDD,L700,ACTIVE,NO,NO
NOKIA,Northland,SITE_1625,Waipu,NWPUJ3_J,-35.99078,174.402826,320,FDD,L700,ACTIVE,NO,NO
NOKIA,Northland,SITE_1689,Wellsford,NWELJ1_M,-36.292105,174.534582,150,FDD,L2100,ACTIVE,NO,NO
NOKIA,Northland,SITE_1625,Waipu,NWPUJ2_L,-35.99078,174.402826,180,FDD,L1800,ACTIVE,NO,NO
NOKIA,Northland,SITE_1625,Waipu,NWPUJ3_L,-35.99078,174.402826,320,FDD,L1800,ACTIVE,NO,NO
NOKIA,Northland,SITE_1689,Wellsford,NWELJ2_M,-36.292105,174.534582,240,FDD,L2100,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1627,Waipukurau,CWAIJ1_J,-39.993063,176.594904,10,FDD,L700,ACTIVE,NO,NO
NOKIA,Northland,SITE_1689,Wellsford,NWELJ2_Q,-36.292105,174.534582,240,TDD,L2300 - Q,ACTIVE,NO,NO
NOKIA,Northland,SITE_1689,Wellsford,NWELJ2_R,-36.292105,174.534582,240,TDD,L2300 - R,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1627,Waipukurau,CWAIJ2_J,-39.993063,176.594904,140,FDD,L700,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1627,Waipukurau,CWAIJ3_J,-39.993063,176.594904,260,FDD,L700,ACTIVE,NO,NO
NOKIA,Northland,SITE_1689,Wellsford,NWELJ3_M,-36.292105,174.534582,340,FDD,L2100,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1627,Waipukurau,CWAIJ1_L,-39.993063,176.594904,10,FDD,L1800,ACTIVE,NO,NO
NOKIA,Northland,SITE_1689,Wellsford,NWELJ3_Q,-36.292105,174.534582,340,TDD,L2300 - Q,ACTIVE,NO,NO
NOKIA,Northland,SITE_1689,Wellsford,NWELJ3_R,-36.292105,174.534582,340,TDD,L2300 - R,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1627,Waipukurau,CWAIJ2_L,-39.993063,176.594904,140,FDD,L1800,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1627,Waipukurau,CWAIJ3_N,-39.993063,176.594904,260,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-3,SITE_1681,Murrays Bay,AMBYA1_N,-36.726235,174.747417,170,FDD,L2600,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1627,Waipukurau,CWAIJ3_L,-39.993063,176.594904,260,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1690,Browns Bay,ABRNF1_M,-36.724206,174.740827,30,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1690,Browns Bay,ABRNF2_M,-36.724206,174.740827,150,FDD,L2100,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1629,Waipukurau East,CWETJ1_J,-39.996277,176.556025,90,FDD,L700,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1629,Waipukurau East,CWETJ2_J,-39.996277,176.556025,210,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1690,Browns Bay,ABRNF3_M,-36.724206,174.740827,270,FDD,L2100,ACTIVE,NO,NO
NOKIA,Wairarapa 1,SITE_1629,Waipukurau East,CWETJ3_J,-39.996277,176.556025,330,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-3,SITE_1690,Browns Bay,ABRNF1_J,-36.724206,174.740827,30,FDD,L700,ACTIVE,NO,NO
