VENDOR,CLUSTER_AREA,ENODEBID,ECI,SITE_NAME,LATITUDE,LONGITUDE,AZIMUTH,HEIGHT,ANTENNA,LOCAL_CELLID,PCI,RSI,M_TILT,CELLNAME,ULEARFCN,DLEARFCN,UL BW,20MHz,TECH,CELLRADIUS,PMAX,RSPOWER (dBm),TXRX_MODE,TAC,CARRIER,ACTSTATUS,BLKSTATUS
NOKIA,WN Outer 2,300343,76887923,WWKNJ,-40.870106,175.050017,90,20,2600_Huawei_APE4516R1v06_E02,115,144,256,0,WWKNJ1_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,38141,L2600,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300343,76887933,WWKNJ,-40.870106,175.050017,210,20,2600_Huawei_APE4516R1v06_E02,125,145,224,0,WWKNJ2_N,21200,3200,20MHz,20MHz,FDD,22780,46,18.2,4T4R,38141,L2600,ACTIVE,UNBLOCKED
NOKIA,Waikato,300531,76936070,MWITJ,-37.602183,175.63372,300,37.3,2100_Kathrein_80010866_E04,134,104,661,0,MWITJ3_M,18275,275,15MHz,15MHz,FDD,15920,47.79999924,21.2,4T4R,48131,L2100,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300343,76887943,WWKNJ,-40.870106,175.050017,330,20,2600_Huawei_APE4516R1v06_E04,135,146,237,0,WWKNJ3_N,21200,3200,20MHz,20MHz,FDD,22780,46,18.2,4T4R,38141,L2600,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300343,76887941,WWKNJ,-40.870106,175.050017,330,20,1800_Huawei_APE4516R1v06_E04,133,146,237,0,WWKNJ3_L,19600,1600,20MHz,20MHz,FDD,22780,46,18.2,4T4R,38141,L1800,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300343,76887919,WWKNJ,-40.870106,175.050017,90,20,0700_Huawei_APE4517R0v06_E02,111,144,242,0,WWKNJ1_J,27310,9310,20MHz,20MHz,FDD,12200,46,18.2,2T2R,38141,L700,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300343,76887929,WWKNJ,-40.870106,175.050017,90,20,0700_Huawei_APE4517R0v06_E02,121,145,79,0,WWKNJ2_J,27310,9310,20MHz,20MHz,FDD,22780,46,18.2,2T2R,38141,L700,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,301743,77246346,AVSQL,-36.847508,174.757682,320,28,2300_Huawei_APE4516R1v06_E08,138,406,336,2,AVSQJ3_R,39052,39052,20MHz,20MHz,TDD,12200,43,15.2,4T4R,18111,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300343,76887939,WWKNJ,-40.870106,175.050017,330,20,0700_Huawei_APE4517R0v06_E04,131,146,66,0,WWKNJ3_J,27310,9310,20MHz,20MHz,FDD,22780,46,18.2,2T2R,38141,L700,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300337,76886385,WKNBJ,-40.867708,175.028703,20,13,1800_Kathrein_80010891_E02,113,177,822,0,WKNBJ1_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L1800,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,301743,77246319,AVSQL,-36.847508,174.757682,80,28,0700_Huawei_APE4516R1v06_E10,111,404,616,0,AVSQJ1_J,27310,9310,20MHz,20MHz,FDD,12200,45.70000076,17.9,2T2R,18111,L700,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300337,76886395,WKNBJ,-40.867708,175.028703,140,13,1800_Kathrein_80010891_E04,123,178,736,0,WKNBJ2_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,38141,L1800,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300337,76886383,WKNBJ,-40.867708,175.028703,20,13,0700_Kathrein_80010891_E02,111,177,26,0,WKNBJ1_J,27310,9310,20MHz,20MHz,FDD,15920,47.79999924,20,2T2R,38141,L700,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,301743,77246329,AVSQL,-36.847508,174.757682,200,28,0700_Huawei_APE4516R1v06_E08,121,405,144,0,AVSQJ2_J,27310,9310,20MHz,20MHz,FDD,12200,45.70000076,17.9,2T2R,18111,L700,ACTIVE,UNBLOCKED
RCG,Taranaki,102112,26140703,RTRWAT,-39.802618,174.731101,95,12,0700_Kathrein_80010965_E04,31,20,246,0,RTRWAT031,27485,9485,15MHz,15MHz,FDD,15920,46,19.5,4T4R,14080,OneNZ - L700,ACTIVE,UNBLOCKED
RCG,Taranaki,102112,26140704,RTRWAT,-39.802618,174.731101,190,12,0700_Kathrein_80010965_E04,32,18,223,0,RTRWAT032,27485,9485,15MHz,15MHz,FDD,12200,46,19.5,4T4R,14080,OneNZ - L700,ACTIVE,UNBLOCKED
RCG,Taranaki,102112,26140705,RTRWAT,-39.802618,174.731101,355,12,0700_Kathrein_80010965_E06,33,19,232,0,RTRWAT033,27485,9485,15MHz,15MHz,FDD,15920,46,19.5,4T4R,14080,OneNZ - L700,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300337,76886393,WKNBJ,-40.867708,175.028703,140,13,0700_Kathrein_80010891_E06,121,178,36,0,WKNBJ2_J,27310,9310,20MHz,20MHz,FDD,12200,47.79999924,20,2T2R,38141,L700,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300337,76886403,WKNBJ,-40.867708,175.028703,250,13,0700_Kathrein_80010891_E04,131,179,698,0,WKNBJ3_J,27310,9310,20MHz,20MHz,FDD,15920,47.79999924,20,2T2R,38141,L700,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,301743,77246339,AVSQL,-36.847508,174.757682,320,28,0700_Huawei_APE4516R1v06_E10,131,406,336,2,AVSQJ3_J,27310,9310,20MHz,20MHz,FDD,12200,45.70000076,17.9,2T2R,18111,L700,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300337,76886387,WKNBJ,-40.867708,175.028703,20,13,2600_Kathrein_80010891_E02,115,177,133,0,WKNBJ1_N,21200,3200,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L2600,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300337,76886397,WKNBJ,-40.867708,175.028703,140,13,2600_Kathrein_80010891_E04,125,178,710,0,WKNBJ2_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,38141,L2600,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300337,76886407,WKNBJ,-40.867708,175.028703,250,13,2600_Kathrein_80010891_E02,135,179,408,0,WKNBJ3_N,21200,3200,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L2600,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,301743,77246321,AVSQL,-36.847508,174.757682,80,28,1800_Huawei_APE4516R1v06_E08,113,404,616,0,AVSQJ1_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18111,L1800,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300337,76886405,WKNBJ,-40.867708,175.028703,250,13,1800_Kathrein_80010891_E04,133,179,416,0,WKNBJ3_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L1800,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300341,76887409,WWKEJ,-40.874632,175.066474,120,19,1800_Huawei_APE4516R1v06_E02,113,251,37,0,WWKEJ1_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L1800,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300341,76887419,WWKEJ,-40.874632,175.066474,240,19,1800_Huawei_APE4516R1v06_E02,123,252,21,0,WWKEJ2_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L1800,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,301743,77246331,AVSQL,-36.847508,174.757682,200,28,1800_Huawei_APE4516R1v06_E08,123,405,144,0,AVSQJ2_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18111,L1800,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300341,76887421,WWKEJ,-40.874632,175.066474,240,19,2600_Huawei_APE4516R1v06_E02,125,252,21,0,WWKEJ2_N,21200,3200,20MHz,20MHz,FDD,15920,46,18.2,2T2R,38141,L2600,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300341,76887431,WWKEJ,-40.874632,175.066474,359,19,2600_Huawei_APE4516R1v06_E02,135,253,54,0,WWKEJ3_N,21200,3200,20MHz,20MHz,FDD,15920,46,18.2,2T2R,38141,L2600,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300341,76887429,WWKEJ,-40.874632,175.066474,359,19,1800_Huawei_APE4516R1v06_E02,133,253,54,0,WWKEJ3_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L1800,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300341,76887407,WWKEJ,-40.874632,175.066474,120,19,0700_Huawei_APE4516R1v06_E02,111,251,101,0,WWKEJ1_J,27310,9310,20MHz,20MHz,FDD,22780,47.79999924,20,2T2R,38141,L700,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300341,76887417,WWKEJ,-40.874632,175.066474,240,19,0700_Huawei_APE4516R1v06_E02,121,252,180,0,WWKEJ2_J,27310,9310,20MHz,20MHz,FDD,22780,47.79999924,20,2T2R,38141,L700,ACTIVE,UNBLOCKED
NOKIA,WN Outer 2,300341,76887427,WWKEJ,-40.874632,175.066474,359,19,0700_Huawei_APE4516R1v06_E02,131,253,295,0,WWKEJ3_J,27310,9310,20MHz,20MHz,FDD,22780,47.79999924,20,2T2R,38141,L700,ACTIVE,UNBLOCKED
RCG,Waikato,100620,25758731,RWKWET,-37.570968,174.81647,30,20,0700_Commscope_KKZZV4-65D-R8_E06,11,75,525,0,RWKWET011,27310,9310,20MHz,20MHz,FDD,38800,47.20000076,19.4,2T2R,12804,L700,ACTIVE,UNBLOCKED
RCG,Waikato,100620,25758732,RWKWET,-37.570968,174.81647,160,20,0700_Commscope_KKZZV4-65D-R8_E08,12,76,719,0,RWKWET012,27310,9310,20MHz,20MHz,FDD,38800,47.20000076,19.4,2T2R,12804,L700,ACTIVE,UNBLOCKED
RCG,Waikato,100620,25758733,RWKWET,-37.570968,174.81647,300,20,0700_Commscope_KKZZV4-65D-R8_E06,13,77,197,0,RWKWET013,27310,9310,20MHz,20MHz,FDD,38800,47.20000076,19.4,2T2R,12804,L700,ACTIVE,UNBLOCKED
NOKIA,Waikato,300001,76800369,MWESL,-37.581439,175.161098,125,25,1800_Commscope_RVV33BR3_E02,113,323,122,0,MWESJ1_L,19600,1600,20MHz,20MHz,FDD,38800,47.79999924,20,4T4R,48131,L1800,ACTIVE,UNBLOCKED
NOKIA,Waikato,300001,76800367,MWESL,-37.581439,175.161098,15,25,0700_Commscope_RVV33BR3_E02,111,323,260,0,MWESJ1_J,27310,9310,20MHz,20MHz,FDD,38800,46,18.2,4T4R,48131,L700,ACTIVE,UNBLOCKED
NOKIA,Waikato,300001,76800377,MWESL,-37.581439,175.161098,125,25,0700_Commscope_RVV33BR3_E02,121,321,645,0,MWESJ2_J,27310,9310,20MHz,20MHz,FDD,38800,46,18.2,4T4R,48131,L700,ACTIVE,UNBLOCKED
NOKIA,Waikato,300001,76800379,MWESL,-37.581439,175.161098,15,25,1800_Commscope_RVV33BR3_E02,123,321,186,0,MWESJ2_L,19600,1600,20MHz,20MHz,FDD,38800,47.79999924,20,4T4R,48131,L1800,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300081,76820849,MHOSJ,-37.804696,175.282073,90,41,1800_Huawei_APE4516R1v06_E07,113,27,79,0,MHOSJ1_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,48111,L1800,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300081,76820847,MHOSJ,-37.804696,175.282073,90,41,0700_Huawei_APE4516R1v06_E10,111,27,376,0,MHOSJ1_J,27310,9310,20MHz,20MHz,FDD,12200,46,15.2,2T2R,48111,L700,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300081,76820857,MHOSJ,-37.804696,175.282073,210,41,0700_Huawei_APE4516R1v06_E10,121,28,750,0,MHOSJ2_J,27310,9310,20MHz,20MHz,FDD,12200,46,15.2,2T2R,48111,L700,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300081,76820867,MHOSJ,-37.804696,175.282073,330,41,0700_Huawei_APE4516R1v06_E10,131,29,13,0,MHOSJ3_J,27310,9310,20MHz,20MHz,FDD,12200,46,15.2,2T2R,48111,L700,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300081,76820859,MHOSJ,-37.804696,175.282073,210,41,1800_Huawei_APE4516R1v06_E08,123,28,58,0,MHOSJ2_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,48111,L1800,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300081,76820851,MHOSJ,-37.804696,175.282073,90,41,2600_Huawei_APE4516R1v06_E08,115,27,107,0,MHOSJ1_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,48111,L2600,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300081,76820861,MHOSJ,-37.804696,175.282073,210,41,2600_Huawei_APE4516R1v06_E08,125,28,675,0,MHOSJ2_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,48111,L2600,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300081,76820871,MHOSJ,-37.804696,175.282073,330,41,2600_Huawei_APE4516R1v06_E08,135,29,681,0,MHOSJ3_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,48111,L2600,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300081,76820869,MHOSJ,-37.804696,175.282073,330,41,1800_Huawei_APE4516R1v06_E07,133,29,94,0,MHOSJ3_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,48111,L1800,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300081,76820879,MHOSJ,-37.804696,175.282073,0,0.1,1800_Cellutronics_TQJ-900/1800XTG_E00,143,30,836,0,MHOSJ4_L,19600,1600,20MHz,20MHz,FDD,2040,46,18.2,1T1R,48111,L1800,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300167,76842865,MWKSJ,-37.780868,175.267801,130,25,1800_Kathrein_80010865_E10,113,249,136,10,MWKSJ1_L,19600,1600,20MHz,20MHz,FDD,12200,36,8.2,4T4R,48111,L1800,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300167,76842863,MWKSJ,-37.780868,175.267801,130,25,0700_Kathrein_80010865_E10,111,249,515,10,MWKSJ1_J,27310,9310,20MHz,20MHz,FDD,12200,36,5.2,2T2R,48111,L700,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300167,76842873,MWKSJ,-37.780868,175.267801,200,25,0700_Kathrein_80010864_E02,121,250,523,0,MWKSJ2_J,27310,9310,20MHz,20MHz,FDD,12200,36,5.2,2T2R,48111,L700,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300167,76842875,MWKSJ,-37.780868,175.267801,200,25,1800_Kathrein_80010865_E025,123,250,200,0,MWKSJ2_L,19600,1600,20MHz,20MHz,FDD,12200,36,8.2,4T4R,48111,L1800,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300167,76842867,MWKSJ,-37.780868,175.267801,130,25,2600_Kathrein_80010865_E10,115,249,486,10,MWKSJ1_N,21200,3200,20MHz,20MHz,FDD,12200,36,8.2,4T4R,48111,L2600,ACTIVE,UNBLOCKED
NOKIA,Marlborough 1,300375,76896114,SWFDJ,-41.396745,173.036977,120,25.7,2100_Kathrein_80010866_E04,114,117,368,0,SWFDJ1_M,18275,275,15MHz,15MHz,FDD,38800,46,19.5,4T4R,28121,L2100,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300167,76842877,MWKSJ,-37.780868,175.267801,200,25,2600_Kathrein_80010865_E025,125,250,494,0,MWKSJ2_N,21200,3200,20MHz,20MHz,FDD,12200,36,8.2,4T4R,48111,L2600,ACTIVE,UNBLOCKED
NOKIA,Marlborough 1,300375,76896117,SWFDJ,-41.396745,173.036977,120,25.7,2300_Kathrein_80010866_E04,117,117,368,0,SWFDJ1_Q,39250,39250,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28121,L2300 - Q,ACTIVE,UNBLOCKED
NOKIA,Marlborough 1,300375,76896118,SWFDJ,-41.396745,173.036977,120,25.7,2300_Kathrein_80010866_E04,118,117,368,0,SWFDJ1_R,39052,39052,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28121,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300085,76821873,MUNIJ,-37.789007,175.317521,90,25,1800_Huawei_APE4516R1v06_E02,113,285,326,0,MUNIJ1_L,19600,1600,20MHz,20MHz,FDD,22780,46,18.2,4T4R,48111,L1800,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300085,76821871,MUNIJ,-37.789007,175.317521,90,25,0700_Huawei_APE4516R1v06_E02,111,285,384,0,MUNIJ1_J,27310,9310,20MHz,20MHz,FDD,22780,48.79999924,20,2T2R,48111,L700,ACTIVE,UNBLOCKED
NOKIA,Marlborough 1,300375,76896124,SWFDJ,-41.396745,173.036977,190,26.1,2100_Commscope_RVV33BR3_E02,124,284,126,0,SWFDJ2_M,18275,275,15MHz,15MHz,FDD,38800,46,19.5,4T4R,28121,L2100,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300085,76821881,MUNIJ,-37.789007,175.317521,210,25,0700_Huawei_APE4516R1v06_E10,121,286,507,0,MUNIJ2_J,27310,9310,20MHz,20MHz,FDD,12200,48.79999924,18,2T2R,48111,L700,ACTIVE,UNBLOCKED
NOKIA,Marlborough 1,300375,76896127,SWFDJ,-41.396745,173.036977,190,26.1,2300_Commscope_RVV33BR3_E02,127,284,174,0,SWFDJ2_Q,39250,39250,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28121,L2300 - Q,ACTIVE,UNBLOCKED
NOKIA,Marlborough 1,300375,76896128,SWFDJ,-41.396745,173.036977,190,26.1,2300_Commscope_RVV33BR3_E02,128,284,174,0,SWFDJ2_R,39052,39052,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28121,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300085,76821891,MUNIJ,-37.789007,175.317521,330,25,0700_Huawei_APE4516R1v06_E10,131,287,397,0,MUNIJ3_J,27310,9310,20MHz,20MHz,FDD,15920,48.79999924,20,2T2R,48111,L700,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300085,76821883,MUNIJ,-37.789007,175.317521,210,25,1800_Huawei_APE4516R1v06_E06,123,286,208,0,MUNIJ2_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,48111,L1800,ACTIVE,UNBLOCKED
NOKIA,Marlborough 1,300375,76896134,SWFDJ,-41.396745,173.036977,235,26.1,2100_Commscope_RVV33BR3_E02,134,118,182,0,SWFDJ3_M,18275,275,15MHz,15MHz,FDD,38800,46,19.5,4T4R,28121,L2100,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300085,76821875,MUNIJ,-37.789007,175.317521,90,25,2600_Huawei_APE4516R1v06_E02,115,285,472,0,MUNIJ1_N,21200,3200,20MHz,20MHz,FDD,22780,46,18.2,4T4R,48111,L2600,ACTIVE,UNBLOCKED
NOKIA,Marlborough 1,300375,76896137,SWFDJ,-41.396745,173.036977,235,26.1,2300_Commscope_RVV33BR3_E02,137,118,210,0,SWFDJ3_Q,39250,39250,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28121,L2300 - Q,ACTIVE,UNBLOCKED
NOKIA,Marlborough 1,300375,76896138,SWFDJ,-41.396745,173.036977,235,26.1,2300_Commscope_RVV33BR3_E02,138,118,210,0,SWFDJ3_R,39052,39052,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28121,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300085,76821885,MUNIJ,-37.789007,175.317521,210,25,2600_Huawei_APE4516R1v06_E04,125,286,243,0,MUNIJ2_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,48111,L2600,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300085,76821895,MUNIJ,-37.789007,175.317521,330,25,2600_Huawei_APE4516R1v06_E06,135,287,288,0,MUNIJ3_N,21200,3200,20MHz,20MHz,FDD,15920,46,18.2,4T4R,48111,L2600,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300085,76821893,MUNIJ,-37.789007,175.317521,330,25,1800_Huawei_APE4516R1v06_E08,133,287,339,0,MUNIJ3_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,48111,L1800,ACTIVE,UNBLOCKED
NOKIA,Marlborough 2,301263,77123441,SWWAL,-41.269144,174.034809,80,19,1800_Kathrein_80010865_E02,113,111,640,0,SWWAJ1_L,19600,1600,20MHz,20MHz,FDD,12200,47.79999924,20,4T4R,28251,L1800,ACTIVE,UNBLOCKED
CLUST-1,WN Corridor,1079,276341,WFHOA,-41.317462,174.778605,60,14.55,2300_Kathrein_80010865_E03,117,192,421,0,WFHOA1_Q,39250,39250,20MHz,20MHz,TDD,5500,41.2,13.4,4T4R,38161,L2300 - Q,ACTIVE,UNBLOCKED
CLUST-1,WN Corridor,1079,276342,WFHOA,-41.317462,174.778605,60,14.55,2300_Kathrein_80010865_E03,118,192,421,0,WFHOA1_R,39052,39052,20MHz,20MHz,TDD,5500,41.2,13.4,4T4R,38161,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,Marlborough 2,301263,77123451,SWWAL,-41.269144,174.034809,200,19,1800_Kathrein_80010865_E02,123,112,648,0,SWWAJ2_L,19600,1600,20MHz,20MHz,FDD,12200,47.79999924,20,4T4R,28251,L1800,ACTIVE,UNBLOCKED
CLUST-1,WN Corridor,1079,276351,WFHOA,-41.317462,174.778605,170,14.72,2300_Kathrein_80010864_E03,127,193,673,0,WFHOA2_Q,39250,39250,20MHz,20MHz,TDD,5500,41.2,13.4,4T4R,38161,L2300 - Q,ACTIVE,UNBLOCKED
CLUST-1,WN Corridor,1079,276352,WFHOA,-41.317462,174.778605,170,14.72,2300_Kathrein_80010864_E03,128,193,673,0,WFHOA2_R,39052,39052,20MHz,20MHz,TDD,5500,41.2,13.4,4T4R,38161,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,Marlborough 2,301263,77123439,SWWAL,-41.269144,174.034809,80,19,0700_Kathrein_80010865_E02,111,111,88,0,SWWAJ1_J,27310,9310,20MHz,20MHz,FDD,12200,48.79999924,20,2T2R,28251,L700,ACTIVE,UNBLOCKED
NOKIA,Marlborough 2,301263,77123449,SWWAL,-41.269144,174.034809,200,19,0700_Kathrein_80010865_E02,121,112,361,0,SWWAJ2_J,27310,9310,20MHz,20MHz,FDD,12200,48.79999924,20,2T2R,28251,L700,ACTIVE,UNBLOCKED
CLUST-1,WN Corridor,1079,276361,WFHOA,-41.317462,174.778605,270,14.72,2300_Kathrein_80010864_E03,137,194,236,0,WFHOA3_Q,39250,39250,20MHz,20MHz,TDD,5500,41.2,13.4,4T4R,38161,L2300 - Q,ACTIVE,UNBLOCKED
CLUST-1,WN Corridor,1079,276362,WFHOA,-41.317462,174.778605,270,14.72,2300_Kathrein_80010864_E03,138,194,236,0,WFHOA3_R,39052,39052,20MHz,20MHz,TDD,5500,41.2,13.4,4T4R,38161,L2300 - R,ACTIVE,UNBLOCKED
CLUST-1,Otago 2,1983,507771,SWKIA,-45.117618,169.349273,160,29,1800_CLUST-1_ATR4518R6_E05,123,157,485,0,SWKIA2_L,19600,1600,15MHz,15MHz,FDD,37000,46.6,20,4T4R,28211,L1800,ACTIVE,UNBLOCKED
CLUST-1,Otago 2,1983,507759,SWKIA,-45.117618,169.349273,70,29,0700_CLUST-1_A704521R0v06_E04,111,156,402,0,SWKIA1_J,27310,9310,20MHz,20MHz,FDD,57000,47.8,20,2T2R,28211,L700,ACTIVE,UNBLOCKED
CLUST-1,Otago 2,1983,507769,SWKIA,-45.117618,169.349273,160,29,0700_CLUST-1_ATR4518R6_E05,121,157,485,0,SWKIA2_J,27310,9310,20MHz,20MHz,FDD,37000,47.8,20,2T2R,28211,L700,ACTIVE,UNBLOCKED
CLUST-1,Otago 2,1983,507779,SWKIA,-45.117618,169.349273,290,29,0700_CLUST-1_A704521R0v06_E08,131,158,531,0,SWKIA3_J,27310,9310,20MHz,20MHz,FDD,22000,47.8,20,2T2R,28211,L700,ACTIVE,UNBLOCKED
NOKIA,Southland 2,300289,76874097,SWKWJ,-46.385576,168.349185,60,20,1800_Kathrein_80010866_E025,113,27,616,0,SWKWJ1_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,28191,L1800,ACTIVE,UNBLOCKED
NOKIA,Southland 2,300289,76874107,SWKWJ,-46.385576,168.349185,180,20,1800_Kathrein_80010865_E02,123,28,800,0,SWKWJ2_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,28191,L1800,ACTIVE,UNBLOCKED
NOKIA,Southland 2,300289,76874095,SWKWJ,-46.385576,168.349185,60,20,0700_Kathrein_80010865_E02,111,27,567,0,SWKWJ1_J,27310,9310,20MHz,20MHz,FDD,15920,47.79999924,20,2T2R,28191,L700,ACTIVE,UNBLOCKED
NOKIA,Southland 2,300289,76874105,SWKWJ,-46.385576,168.349185,180,20,0700_Kathrein_80010865_E02,121,28,750,0,SWKWJ2_J,27310,9310,20MHz,20MHz,FDD,15920,47.79999924,20,2T2R,28191,L700,ACTIVE,UNBLOCKED
NOKIA,Southland 2,300289,76874115,SWKWJ,-46.385576,168.349185,300,20,0700_Kathrein_80010865_E02,131,29,380,0,SWKWJ3_J,27310,9310,20MHz,20MHz,FDD,15920,47.79999924,20,2T2R,28191,L700,ACTIVE,UNBLOCKED
NOKIA,Southland 2,300289,76874099,SWKWJ,-46.385576,168.349185,60,20,2600_Kathrein_80010866_E025,115,27,616,0,SWKWJ1_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,28191,L2600,ACTIVE,UNBLOCKED
NOKIA,Otago 3,300163,76841842,SWDVJ,-45.920265,170.417708,10,15,2100_Kathrein_80010866_E06,114,120,104,0,SWDVJ1_M,18275,275,15MHz,15MHz,FDD,12200,46,19.5,4T4R,28181,L2100,ACTIVE,UNBLOCKED
NOKIA,Southland 2,300289,76874109,SWKWJ,-46.385576,168.349185,180,20,2600_Kathrein_80010865_E02,125,28,800,0,SWKWJ2_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,28191,L2600,ACTIVE,UNBLOCKED
NOKIA,Southland 2,300289,76874119,SWKWJ,-46.385576,168.349185,300,20,2600_Kathrein_80010866_E025,135,29,384,0,SWKWJ3_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,28191,L2600,ACTIVE,UNBLOCKED
NOKIA,Southland 2,300289,76874117,SWKWJ,-46.385576,168.349185,300,20,1800_Kathrein_80010866_E025,133,29,384,0,SWKWJ3_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,28191,L1800,ACTIVE,UNBLOCKED
NOKIA,Southland 2,300287,76873585,SWKNJ,-46.366359,168.310847,40,23.8,1800_Kathrein_80010866_E03,113,213,304,0,SWKNJ1_L,19600,1600,20MHz,20MHz,FDD,22780,46,18.2,4T4R,28191,L1800,ACTIVE,UNBLOCKED
NOKIA,Otago 3,300163,76841862,SWDVJ,-45.920265,170.417708,250,15,2100_Kathrein_80010866_E06,134,122,744,0,SWDVJ3_M,18275,275,15MHz,15MHz,FDD,38800,46,19.5,4T4R,28181,L2100,ACTIVE,UNBLOCKED
